oṃnamaḥśukrabṛhaspatibhyāṃ	Óm Salutation to Sukra and Brihaspati
yugyapuruṣakṣayo hiraṇyadhānyasādhyaḥ //	The dearth of efficient men can be made up by means of gold and grain
lobha aikadeśiko mukhyaāyattaḥ paraartheṣu śakyaḥ pratihantum ādātuṃ vā //	Greed is partial and is found among a few chief officers, and it can be got rid of or satisfied by allowing them to plunder an enemys wealth
virāgaḥ pradhānaavagrahasādhyaḥ //	Disaffection or disloyalty virága can be got rid of by putting down the leaders;
niṣpradhānā hi prakṛtayo bhogyā bhavanty anupajāpyāś caanyeṣām,	for in the absence of a leader or leaders, the people are easily governed bhogya and they will not take part in the intrigues of enemies
anāpatsahās tu // prakṛtimukhyapragrahais tu bahudhā bhinnā guptā bhavanty āpatsahāś ca //	When a people are too nervous to endure the calamities, they first become dispersed, when their leaders are put down; and when they are kept under restraint, they endure calamities
sāmavāyikānām api saṃdhivigrahakāraṇāny avekṣya śaktiśaucayuktaiḥ sambhūya yāyāt //	Having well considered the causes which bring about peace or war, one should combine with kings of considerable power and righteous character and march against ones enemy
śaktimān hi pārṣṇigrahaṇe yātrāsāhāyyadāne vā śaktaḥ,	„A king of considerable power,‟ means one who is strong enough to put down or capture an enemy in the rear of his friend or to give sufficient help to his friend in his march
śuciḥ siddhau caasiddhau ca yathāsthitakārīiti //	„A king of righteous character,‟ means one who does what one has promised to do, irrespective of good or bad results
teṣāṃ jyāyasāekena dvābhyāṃ samābhyāṃ vā sambhūya yātavyam iti dvābhyāṃ samābhyāṃ śreyaḥ //	Having combined with one of superior power, or with two of equal power among such kings, should the conqueror march against his enemy? It is better to march combined with two kings of equal power;
jyāyasā hy avagṛhītaś carati, samābhyām atisaṃdhānaādhikye vā //	for, if combined with a king of superior power, the ally appears to move, caught hold of, by his superior, whereas in marching with two kings of equal power, the same will be the result, only, when Kautilyas Arthashastra those two kings are experts in the art of intrigue;
tau hi sukhau bhedayitum,	besides it is easy to separate them;
duṣṭaś caeko dvābhyāṃ niyantuṃ bhedaupagrahaṃ caupagantum iti //	and when one of them is wicked, he can be put down by the other two and made to suffer the consequence of dissension
samenaekena dvābhyāṃ hīnābhyāṃ vāiti dvābhyāṃ hīnābhyāṃ śreyaḥ //	Combined with one of equal power or with two of lesser power, should a king march against his enemy? Better to march with two kings of lesser power;
tau hi dvikāryasādhakau vaśyau ca bhavataḥ //	for the conqueror can depute them to carry out any two different works and keep them under his control
kāryasiddhau tu kṛtaarthāj jyāyaso gūḍhaḥ saapadeśam apasravet / aśuceḥ śucivṛttāt tu pratīkṣetaā visarjanāt // sattrād apasared yattaḥ kalatram apanīya vā /	When the desired end is achieved, the inferior king will quietly retire after the satisfaction of his superior Till his discharge, the good conduct of an ally of usually bad character should be closely scrutinised either by suddenly coming out at a critical time from a covert position sattra to examine his conduct, or by having his wife as a pledge for his good conduct
samād api hi labdhaarthād viśvas tasya bhayaṃ bhavet // jyāyastve caapi labdhaarthaḥ samoapi parikalpate /	Though actuated with feelings of true friendship, the conqueror has reason to fear his ally, though of equal power, when the latter attains success in his mission; having succeeded in his mission, an ally of equal power is likely to change his attitude even towards the conqueror of superior power
abhyuccitaś caaviśvāsyo vṛddhiś cittavikāriṇī //	An ally of superior power should not be relied upon, for prosperity changes the mind
viśiṣṭād alpam apy aṃśaṃ labdhvā tuṣṭamukho vrajet / anaṃśo vā tatoasyaaṅke prahṛtya dviguṇaṃ haret //	Even with little or no share in the spoils, an ally of superior power may go back, appearing contented; but some time afterwards, he may not fail to sit on the lap of the conqueror and carry off twice the amount of share due to him
kṛtaarthas tu svayaṃ netā visṛjet sāmavāyikān / api jīyeta na jayen maṇḍalaiṣṭas tathā bhavet //E	Having been satisfied with mere victory, the leading conqueror should discharge his allies, having satisfied them with their shares he may allow himself to be conquered by them instead of attempting to conquer them in the matter of spoils;
(saṃhitaprayāṇikaṃ paripaṇitaaparipaṇitaapasṛtāḥ saṃdhayah)	THE MARCH OF COMBINED POWERS; AGREEMENT OF PEACE WITH OR WITHOUT DEFINITE TERMS; AND PEACE WITH RENEGADES
vijigīṣur dvitīyāṃ prakṛtim evam atisaṃdadhyāt // sāmantaṃ saṃhitaprayāṇe yojayet tvam ito yāhi, aham ito yāsyāmi,	THE Conqueror should thus overreach the second element, the enemy close to his territoryHe should engage his neighbouring enemy to undertake a simultaneous march with him and tell the enemy Thou, march in that direction, and shall march in this direction;
samāno lābhaḥ iti // lābhasāmye saṃdhiḥ,	and the share in the spoils is equal If the booty is to be equally divided, it is an agreement of peace;
vaiṣamye vikramaḥ //	if otherwise, it is overpowering the enemy
saṃdhiḥ paripaṇitaś caaparipaṇitaś ca //	An agreement of peace may be made with promise to carry out a definite work paripanita or with no such promise aparipanita
tvam etaṃ deśaṃ yāhi, aham imaṃ deśaṃ yāsyāmi iti paripaṇitadeśaḥ //	When the agreement is to the effect that Thou, march to that place, and shall march to this place, it is termed an agreement of peace to carry out a work in definite locality
tvam etāvantaṃ kālaṃ ceṣṭasva, aham etāvantaṃ kālaṃ ceṣṭiṣye iti paripaṇitakālaḥ //	When it is agreed upon that Thou, be engaged so long, shall be engaged thus long, it is an agreement to attain an object in a fixed time
tvam etāvatkāryaṃ sādhaya, aham idaṃ kāryaṃ sādhayiṣyāmi iti paripaṇitaarthaḥ //	When it is agreed upon that Thou, try to accomplish that Kautilyas Arthashastra work, and shall try to finish this work, it is an agreement to achieve a definite end
/ yadi vā manyeta śailavananadīdurgam aṭavīvyavahitaṃ chinnadhānyapuruṣavīvadhaāsāram ayavasaindhanaudakam avijñātaṃ prakṛṣṭam anyabhāvadeśīyaṃ vā sainyavyāyāmānām	When the conqueror thinks that my enemy now an ally has to march through an unknown country, which is intersected with mountains, forests, rivers, forts and deserts which is devoid of foodstuffs, people, pastoral grounds, fodder, firewood and water, and which is far away, different from other countries, and not affording suitable grounds for the exercise of his army;
alabdhabhaumaṃ vā deśaṃ paro yāsyati, viparītam aham ity etasmin viśeṣe paripaṇitadeśaṃ saṃdhim upeyāt //	and have to traverse a country of quite the reverse description, then he should make an agreement to carry out a work in a definite locality
/ yadi vā manyeta pravarṣauṣṇaśītam ativyādhiprāyam upakṣīṇaāhāraupabhogaṃ sainyavyāyāmānāṃ caauparodhikaṃ kāryasādhanānām ūnam atiriktaṃ vā kālaṃ paraś ceṣṭiṣyate,	When the conqueror thinks that my enemy has to work with food stuffs falling short and with no comfort during the rainy, hot or cold season, giving rise to various kinds of diseases and obstructing the free exercise of his army during a shorter or longer period of time than necessary for the accomplishment of the work in hand;
viparītam aham ity etasmin viśeṣe paripaṇitakālaṃ saṃdhim upeyāt //	and have to work during a time of quite the reverse nature, then he should make time a factor of the agreement
/ yadi vā manyeta pratyādeyaṃ prakṛtikopakaṃ dīrghakālaṃ mahākṣayavyayam alpam anarthaanubandham akalyam adharmyaṃ madhyamaudāsīnaviruddhaṃ mitraupaghātakaṃ	When the conqueror thinks that my enemy has to accomplish a work which, not lasting but trifling in its nature, enrages his subjects, which requires much expenditure of time and money, and which is productive of evil consequences, unrighteous, repugnant to the Madhyama and neutral kings, and destructive of all friendship;
vā kāryaṃ paraḥ sādhayiṣyati,	whereas, have to do the reverse, then he should make an agreement to carry out a definite work
evaṃ deśakālayoḥ kālakāryayor deśakāryayor deśakālakāryāṇāṃ caavasthāpanāt saptavidhaḥ paripaṇitaḥ //	Likewise with space and time, with time and work, with space and work, and with space, time, and work, made as terms of an agreement, it resolves itself into seven forms
tasmin prāg evaārabhya pratiṣṭhāpya ca svakarmāṇi parakarmasu vikrameta //	Long before making such an agreement, the conqueror has to fix his own work and then attempt to overreach his enemy
/ vyasanatvaraavamānaālasyayuktam ajñaṃ vā śatrum atisaṃdhātukāmo deśakālakāryāṇām anavasthāpanāt saṃhitau svaḥ iti saṃdhiviśvāsena paracchidram āsādya prahared ity aparipaṇitaḥ //	Kautilyas Arthashastra When, in order to destroy an enemy who has fallen into troubles and who is hasty, indolent, and not foresighted, an agreement of peace with no terms of time, space, or work is made with an enemy merely for mutual peace, and when under cover of such an agreement, the enemy is caught hold of at his weak points and is struck, it is termed peace with no definite terms aparipanita
tatraetad bhavati // sāmantenaeva sāmantaṃ vidvān āyojya vigrahe / tatoanyasya hared bhūmiṃ chittvā pakṣaṃ samantataḥ // saṃdher akṛtacikīrṣā kṛtaśleṣaṇaṃ kṛtavidūṣaṇam avaśīrṇakriyā ca //	With regard to this there is a saying as follows Having kept a neighbouring enemy engaged with another neighbouring enemy, a wise king should proceed against a third king, and having conquered that enemy of equal power, take possession of his territory Peace with no specific end akritachikírshá, peace with binding terms kritasleshana, the breaking of peace kritavidúshana, and restoration of peace broken apasírnakriyá are other forms of peace
vikramasya prakāśayuddhaṃ kūṭayuddhaṃ tūṣṇīṃyuddham //	Open battle, treacherous battle, and silent battle ie killing an enemy by employing spies when there is no talk of battle at all, are the three forms of battle
iti saṃdhivikramau // apūrvasya saṃdheḥ saanubandhaiḥ sāmaādibhiḥ paryeṣaṇaṃ samahīnajyāyasāṃ ca yathābalam avasthāpanam akṛtacikīrṣā // kṛtasya priyahitābhyām ubhayataḥ paripālanaṃ yathāsambhāṣitasya ca nibandhanasyaanuvartanaṃ rakṣaṇaṃ ca kathaṃ parasmān na	When, by making use of conciliation and other forms of stratagem and the like, a new agreement of peace is made and the rights of equal, inferior, and superior powers concerned in the agreement are defined according to their respective positions, it is termed an agreement of peace with no specific end other than selfpreservation When, by the employment of friends at the Courts of each other, the agreement of peace made is kept secure and the terms are invariably observed and strictly maintained so that no dissension may creep among the parties, it is termed peace with binding terms
